Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,SYN Flag Count,FIN Flag Count,RST Flag Count,ACK Flag Count,PSH Flag Count,Flow Bytes/s,Flow Packets/s
10/09/2026 22:30:21,151.101.1.140,192.168.1.5,19565,8443,6,1239989,1,11,1290,236258,0,0,0,1,1,191572.67,9.68
10/09/2026 22:30:21,192.168.1.25,13.32.99.1,30802,20,17,3006604,3,7,1401,3227,0,0,0,0,0,1539.28,3.33
10/09/2026 22:30:21,151.101.1.140,192.168.1.3,19959,8443,6,1359469,5,7,5010,268394,0,0,0,1,1,201110.87,8.83
10/09/2026 22:30:21,192.168.1.7,192.168.1.27,36810,53,6,681283,12,14,744,1162,0,0,0,1,1,2797.66,38.16
10/09/2026 22:30:21,192.168.1.28,192.168.1.18,18977,8080,6,962960,7,11,1925,657470,0,0,0,1,0,684758.45,18.69
10/09/2026 22:30:21,192.168.1.6,192.168.1.3,65416,8443,17,1650563,9,2,10854,64390,0,0,0,0,0,45586.87,6.66
10/09/2026 22:30:21,192.168.1.4,192.168.1.28,2158,443,6,192412,14,15,11130,551850,1,0,0,0,0,2925908.99,150.72
10/09/2026 22:30:21,151.101.1.140,192.168.1.17,12296,53,6,1117600,7,11,469,2673,0,1,0,1,0,2811.38,16.11
10/09/2026 22:30:21,192.168.1.16,192.168.1.15,0,0,1,4352968,1,11,65,880,0,0,0,0,0,217.09,2.76
10/09/2026 22:30:21,192.168.1.4,192.168.1.28,44435,80,6,2670611,7,9,1610,143739,0,0,0,1,0,54425.37,5.99
10/09/2026 22:30:21,13.32.99.1,192.168.1.3,55426,53,6,2768567,14,0,588,0,0,1,0,1,0,212.38,5.06
10/09/2026 22:30:21,198.41.0.4,192.168.1.16,25612,8080,17,2161817,4,5,5776,123850,0,0,0,0,0,59961.6,4.16
10/09/2026 22:30:21,192.168.1.26,192.168.1.16,0,0,1,1543324,13,2,949,92,0,0,0,0,0,674.52,9.72
10/09/2026 22:30:21,198.41.0.4,192.168.1.12,20954,443,6,4645116,4,4,5548,243376,0,1,0,1,0,53588.33,1.72
10/09/2026 22:30:21,192.168.1.6,151.101.1.140,47156,20,17,3006228,9,3,6489,1761,0,0,0,0,0,2744.3,3.99
10/09/2026 22:30:21,192.168.1.19,192.168.1.17,30748,35634,6,4258116,18,12,2484,10632,0,0,0,1,0,3080.24,7.05
10/09/2026 22:30:21,192.168.1.20,192.168.1.21,11692,443,6,2414562,10,11,4760,586025,1,0,0,0,0,244675.85,8.7
10/09/2026 22:30:21,192.168.1.23,192.168.1.3,4949,54660,6,1942921,7,11,2352,6336,0,0,0,1,0,4471.62,9.26
10/09/2026 22:30:21,192.168.1.6,192.168.1.12,43472,32425,6,2451684,4,15,2152,13935,0,1,0,1,0,6561.61,7.75
10/09/2026 22:30:21,142.250.80.46,192.168.1.15,23169,51997,6,3670790,19,0,20292,0,0,0,0,1,0,5527.97,5.18
10/09/2026 22:30:21,198.41.0.4,142.250.80.46,27773,25,6,1151546,3,10,1539,8290,0,0,0,1,0,8535.48,11.29
10/09/2026 22:30:21,192.168.1.9,192.168.1.8,45893,53,6,2557908,11,3,352,936,1,0,0,0,0,503.54,5.47
10/09/2026 22:30:21,192.168.1.6,104.244.42.65,2565,587,6,1164570,14,1,6230,1273,0,0,0,1,1,6442.72,12.88
10/09/2026 22:30:21,192.168.1.3,192.168.1.15,57189,53,6,4592182,2,6,114,1710,1,0,0,0,0,397.2,1.74
10/09/2026 22:30:21,192.168.1.4,192.168.1.27,9848,21,6,4808543,1,6,503,3330,1,0,0,1,0,797.12,1.46
10/09/2026 22:30:21,192.168.1.10,8.8.8.8,0,0,1,4112710,19,13,779,702,0,0,0,0,0,360.1,7.78
10/09/2026 22:30:21,1.1.1.1,192.168.1.13,9721,443,6,3460526,1,7,1189,33075,1,0,0,0,0,9901.38,2.31
10/09/2026 22:30:21,13.32.99.1,192.168.1.7,22470,34618,6,1805899,9,14,3231,16590,0,0,0,1,0,10975.7,12.74
10/09/2026 22:30:21,192.168.1.7,192.168.1.22,16255,8080,6,4625227,20,6,17800,391176,1,0,0,1,0,88422.9,5.62
10/09/2026 22:30:21,192.168.1.23,192.168.1.6,61900,8080,6,4913159,13,12,10803,64608,0,0,0,1,1,15348.78,5.09
10/09/2026 22:30:21,192.168.1.24,192.168.1.5,50614,443,6,4634513,17,7,10948,310660,0,0,1,0,0,69394.13,5.18
10/09/2026 22:30:21,192.168.1.14,192.168.1.4,23181,443,17,3919303,5,2,5640,118632,0,0,0,0,0,31707.68,1.79
10/09/2026 22:30:21,104.244.42.65,192.168.1.12,48852,443,6,863195,10,11,11190,53713,0,0,0,1,1,75189.27,24.33
10/09/2026 22:30:21,192.168.1.17,192.168.1.5,7369,25,6,1509546,5,15,635,8025,0,0,0,1,1,5736.82,13.25
10/09/2026 22:30:21,192.168.1.26,192.168.1.14,34206,80,17,998329,9,2,2070,104094,0,0,0,0,0,106341.7,11.02
10/09/2026 22:30:21,8.8.8.8,192.168.1.6,60078,62288,6,4756633,6,7,4392,735,0,0,0,1,1,1077.86,2.73
10/09/2026 22:30:21,1.1.1.1,192.168.1.22,46996,80,6,2033184,11,6,12474,16380,0,1,0,1,0,14191.53,8.36
10/09/2026 22:30:21,192.168.1.12,13.32.99.1,26710,8080,6,37264,14,1,17724,44405,0,0,0,1,1,1667265.99,402.53
10/09/2026 22:30:21,192.168.1.5,172.217.14.238,46252,53,6,1862882,5,1,140,134,1,0,0,0,0,147.08,3.22
10/09/2026 22:30:21,192.168.1.26,192.168.1.6,57511,80,6,1216274,17,11,13345,91751,0,0,0,1,1,86408.16,23.02
10/09/2026 22:30:21,192.168.1.23,192.168.1.13,13063,54758,6,1772026,5,0,5745,0,0,0,0,1,1,3242.05,2.82
10/09/2026 22:30:21,192.168.1.20,192.168.1.6,33028,22,6,1560200,11,12,6820,4668,0,1,0,1,0,7363.16,14.74
10/09/2026 22:30:21,192.168.1.19,8.8.4.4,46549,29978,6,4904667,1,8,73,10208,0,0,0,1,0,2096.17,1.83
10/09/2026 22:30:21,192.168.1.1,192.168.1.12,16609,8320,6,4765601,4,3,1796,327,0,1,0,1,0,445.48,1.47
10/09/2026 22:30:21,192.168.1.17,192.168.1.22,46578,53,6,2826164,8,8,456,3472,0,1,0,1,0,1389.87,5.66
10/09/2026 22:30:21,192.168.1.8,192.168.1.12,50185,20443,17,4850318,20,12,2220,7008,0,0,0,0,0,1902.56,6.6
10/09/2026 22:30:21,192.168.1.7,192.168.1.29,28051,20,17,3948817,14,6,20104,1824,0,0,0,0,0,5553.06,5.06
10/09/2026 22:30:21,192.168.1.18,151.101.1.140,55009,443,17,545876,16,0,14208,0,0,0,0,0,0,26027.89,29.31
10/09/2026 22:30:21,192.168.1.13,8.8.8.8,0,0,1,4051730,12,7,408,315,0,0,0,0,0,178.44,4.69
10/09/2026 22:30:21,52.84.17.100,192.168.1.25,64134,53,17,2352247,12,3,336,561,0,0,0,0,0,381.34,6.38
10/09/2026 22:30:21,192.168.1.20,192.168.1.26,60397,8080,6,799784,11,9,16445,419265,1,0,0,1,0,544784.59,25.01
10/09/2026 22:30:21,192.168.1.10,192.168.1.1,32815,8080,6,3762194,19,14,8911,305872,1,0,0,0,0,83670.06,8.77
10/09/2026 22:30:21,192.168.1.9,192.168.1.3,26768,8443,6,371508,5,11,5485,603471,0,0,0,1,1,1639146.4,43.07
10/09/2026 22:30:21,192.168.1.12,192.168.1.13,28193,80,6,1062723,7,3,5194,82095,0,0,0,1,0,82137.11,9.41
10/09/2026 22:30:21,192.168.1.24,192.168.1.15,60475,8080,6,3518709,4,15,1968,517890,0,0,0,1,0,147741.12,5.4
10/09/2026 22:30:21,192.168.1.13,192.168.1.18,62486,8080,17,2838374,2,13,1198,166283,0,0,0,0,0,59005.97,5.28
10/09/2026 22:30:21,192.168.1.23,172.217.14.238,19213,53,6,3559635,12,4,528,1760,1,0,0,0,0,642.76,4.49
10/09/2026 22:30:21,192.168.1.4,192.168.1.5,11078,443,6,4693332,9,13,11016,568815,1,0,0,0,0,123543.57,4.69
10/09/2026 22:30:21,8.8.4.4,13.32.99.1,57592,8080,6,102087,11,6,6556,339798,1,0,0,0,0,3392733.65,166.52
10/09/2026 22:30:21,104.244.42.65,192.168.1.19,8317,8443,6,3624718,7,7,8799,127162,1,0,0,0,0,37509.4,3.86
10/09/2026 22:30:21,172.217.14.238,192.168.1.4,42531,443,17,2644256,17,12,3417,154572,0,0,0,0,0,59748.0,10.97
10/09/2026 22:30:21,192.168.1.22,192.168.1.24,56124,53,6,2765831,3,5,129,1035,0,1,0,1,0,420.85,2.89
10/09/2026 22:30:21,192.168.1.15,192.168.1.24,48243,53,6,945669,17,15,1224,4380,0,1,0,1,0,5925.96,33.84
10/09/2026 22:30:21,198.41.0.4,192.168.1.14,16292,8443,6,3336596,2,4,2650,228232,0,1,0,1,0,69196.87,1.8
10/09/2026 22:30:21,1.1.1.1,192.168.1.3,33825,443,17,1290754,1,2,509,123878,0,0,0,0,0,96367.7,2.32
10/09/2026 22:30:21,192.168.1.12,192.168.1.6,60338,8080,17,4714058,6,7,7320,304178,0,0,0,0,0,66078.53,2.76
10/09/2026 22:30:21,192.168.1.14,172.217.14.238,56881,8080,6,4428386,19,13,25555,153309,0,1,0,1,0,40390.34,7.23
10/09/2026 22:30:21,142.250.80.46,192.168.1.15,44030,22,6,2701442,20,9,19540,9621,0,0,0,1,0,10794.61,10.74
10/09/2026 22:30:21,172.217.14.238,192.168.1.6,9655,22,17,2686578,10,3,3280,2238,0,0,0,0,0,2053.91,4.84
10/09/2026 22:30:21,192.168.1.4,192.168.1.3,33459,53,6,4749199,4,9,304,4140,0,1,0,1,0,935.74,2.74
10/09/2026 22:30:21,192.168.1.1,192.168.1.9,35781,80,17,583987,1,1,1414,30062,0,0,0,0,0,53898.46,3.42
10/09/2026 22:30:21,104.244.42.65,192.168.1.21,34136,443,6,1729171,10,8,6020,288184,0,0,0,1,1,170141.65,10.41
10/09/2026 22:30:21,192.168.1.8,192.168.1.5,21783,80,6,4675324,18,0,7884,0,0,0,0,1,1,1686.3,3.85
10/09/2026 22:30:21,192.168.1.21,8.8.4.4,43826,22,6,463685,16,11,3200,13420,1,0,0,1,0,35843.3,58.23
10/09/2026 22:30:21,192.168.1.8,192.168.1.1,65430,8443,6,2854813,3,8,2394,331088,1,0,0,1,0,116813.96,3.85
10/09/2026 22:30:21,192.168.1.4,192.168.1.7,10697,8080,6,732101,7,11,8344,99407,1,0,0,0,0,147180.51,24.59
10/09/2026 22:30:21,192.168.1.2,52.84.17.100,58434,53,17,1611618,1,8,65,3600,0,0,0,0,0,2274.11,5.58
10/09/2026 22:30:21,192.168.1.14,1.1.1.1,47007,443,17,2740763,19,1,18202,28011,0,0,0,0,0,16861.36,7.3
10/09/2026 22:30:21,192.168.1.11,192.168.1.19,13150,587,17,601931,3,6,711,1608,0,0,0,0,0,3852.6,14.95
10/09/2026 22:30:21,192.168.1.28,192.168.1.23,48578,8080,6,857160,2,15,1998,314610,1,0,0,0,0,369368.61,19.83
10/09/2026 22:30:21,192.168.1.15,192.168.1.22,42796,48165,17,4847489,5,7,3570,875,0,0,0,0,0,916.97,2.48
10/09/2026 22:30:21,192.168.1.19,192.168.1.27,52314,80,6,3358694,7,10,5621,264650,0,1,0,1,0,80469.08,5.06
10/09/2026 22:30:21,52.84.17.100,192.168.1.16,48477,443,17,324787,20,11,8920,673343,0,0,0,0,0,2100647.5,95.45
10/09/2026 22:30:21,192.168.1.8,192.168.1.6,58190,22,6,3360072,11,13,6083,17095,0,0,0,1,1,6898.07,7.14
10/09/2026 22:30:21,192.168.1.28,192.168.1.25,6734,3403,6,2789534,19,13,25099,18512,0,0,0,1,1,15633.79,11.47
10/09/2026 22:30:21,192.168.1.2,192.168.1.8,0,0,1,2995042,15,15,1260,990,0,0,0,0,0,751.24,10.02
10/09/2026 22:30:21,8.8.4.4,192.168.1.13,17851,80,17,80428,7,5,8533,230425,0,0,0,0,0,2971079.72,149.2
10/09/2026 22:30:21,192.168.1.3,52.84.17.100,60523,22,17,4983338,17,0,22729,0,0,0,0,0,0,4561.0,3.41
10/09/2026 22:30:21,52.84.17.100,192.168.1.21,37018,53,6,3789433,19,8,779,1360,1,0,0,0,0,564.46,7.13
10/09/2026 22:30:21,192.168.1.24,192.168.1.3,42557,25,17,3079934,2,8,2108,10536,0,0,0,0,0,4105.28,3.25
10/09/2026 22:30:21,192.168.1.25,192.168.1.10,55268,22,6,4666843,11,0,12738,0,0,1,0,1,0,2729.47,2.36
10/09/2026 22:30:21,192.168.1.28,192.168.1.16,42950,10649,6,4078323,7,2,9814,1358,0,1,0,1,0,2739.36,2.21
10/09/2026 22:30:21,192.168.1.18,192.168.1.29,40111,8443,6,2702151,14,2,4914,98714,0,0,1,0,0,38350.19,5.92
10/09/2026 22:30:21,1.1.1.1,192.168.1.6,4148,22,6,1436014,15,12,19365,5688,0,0,0,1,0,17446.21,18.8
10/09/2026 22:30:21,192.168.1.11,192.168.1.17,45680,8443,6,2366572,9,3,4374,39900,0,0,0,1,0,18708.07,5.07
10/09/2026 22:30:21,172.217.14.238,192.168.1.5,57431,443,6,812974,11,5,14520,203430,1,0,0,0,0,268089.75,19.68
10/09/2026 22:30:21,192.168.1.23,192.168.1.14,14739,53,17,1300036,9,2,414,544,0,0,0,0,0,736.9,8.46
10/09/2026 22:30:21,192.168.1.14,192.168.1.26,56181,49906,6,95658,9,4,4545,5480,0,0,0,1,1,104800.43,135.9
10/09/2026 22:30:21,192.168.1.3,151.101.1.140,37794,22,17,4686322,3,10,2151,9990,0,0,0,0,0,2590.73,2.77
10/09/2026 22:30:21,192.168.1.3,192.168.1.17,50291,53,17,1060615,9,2,423,580,0,0,0,0,0,945.68,10.37
10/09/2026 22:30:21,192.168.1.16,172.217.14.238,13123,43359,6,2661160,19,4,11305,4288,0,0,0,1,1,5859.47,8.64
10/09/2026 22:30:21,192.168.1.9,192.168.1.3,25945,8080,17,1662439,2,14,680,279090,0,0,0,0,0,168288.88,9.62
10/09/2026 22:30:21,192.168.1.7,172.217.14.238,5083,53,17,3156331,5,15,355,1530,0,0,0,0,0,597.21,6.34
10/09/2026 22:30:21,198.41.0.4,192.168.1.19,63295,80,17,2258747,18,14,7722,400736,0,0,0,0,0,180833.89,14.17
10/09/2026 22:30:21,192.168.1.6,192.168.1.15,56643,53,17,1210587,10,13,590,1807,0,0,0,0,0,1980.03,19.0
10/09/2026 22:30:21,192.168.1.4,192.168.1.23,29949,65009,6,20660,20,7,2060,8267,1,0,0,0,0,499854.79,1306.87
10/09/2026 22:30:21,192.168.1.27,192.168.1.19,43570,110,6,208546,11,13,13783,5707,1,0,0,0,0,93456.6,115.08
10/09/2026 22:30:21,8.8.4.4,192.168.1.29,58836,52623,6,2508780,16,11,22768,6193,0,0,0,1,0,11543.86,10.76
10/09/2026 22:30:21,192.168.1.7,192.168.1.16,44896,24865,6,331997,20,4,16540,4268,1,0,0,0,0,62675.27,72.29
10/09/2026 22:30:21,192.168.1.4,192.168.1.2,19696,8443,6,2606183,18,4,15048,140768,1,0,0,0,0,59787.05,8.44
10/09/2026 22:30:21,192.168.1.28,1.1.1.1,18160,44233,6,4744636,15,0,14070,0,0,0,0,1,1,2965.45,3.16
10/09/2026 22:30:21,192.168.1.25,8.8.8.8,61775,20,6,3321518,15,7,5490,7833,1,0,0,0,0,4011.12,6.62
10/09/2026 22:30:21,192.168.1.4,192.168.1.10,36898,53,6,3823740,10,5,470,1035,0,0,1,0,0,393.59,3.92
10/09/2026 22:30:21,192.168.1.1,192.168.1.10,18968,443,6,3435779,8,10,5920,510030,0,1,0,1,0,150169.73,5.24
10/09/2026 22:30:21,13.32.99.1,192.168.1.28,65111,80,6,2039530,1,6,1119,358788,1,0,0,0,0,176465.66,3.43
10/09/2026 22:30:21,192.168.1.13,198.41.0.4,17019,80,17,163842,17,2,6494,110512,0,0,0,0,0,714139.23,115.97
10/09/2026 22:30:21,142.250.80.46,192.168.1.20,60079,8080,6,2398357,15,12,14670,479868,0,0,0,1,1,206198.66,11.26
10/09/2026 22:30:21,192.168.1.11,192.168.1.19,39333,443,6,4352156,14,1,12838,15337,0,0,0,1,1,6473.8,3.45
10/09/2026 22:30:21,192.168.1.2,151.101.1.140,29835,53,17,1162448,14,11,392,5104,0,0,0,0,0,4727.95,21.51
10/09/2026 22:30:21,192.168.1.8,192.168.1.18,13413,53,6,3014142,13,6,689,318,0,0,0,1,0,334.09,6.3
10/09/2026 22:30:21,13.32.99.1,192.168.1.20,6347,62549,6,3953079,15,7,19320,5425,0,0,0,1,1,6259.68,5.57
10/09/2026 22:30:21,192.168.1.12,192.168.1.19,13464,8080,6,116723,2,14,564,453040,1,0,0,1,0,3886157.83,137.08
10/09/2026 22:30:21,192.168.1.18,192.168.1.24,30828,443,17,3415853,12,3,7776,154635,0,0,0,0,0,47546.25,4.39
10/09/2026 22:30:21,192.168.1.6,192.168.1.7,58890,443,6,4560220,16,2,4944,119378,0,0,0,1,1,27262.28,3.95
10/09/2026 22:30:21,1.1.1.1,192.168.1.28,58326,8080,6,2727543,5,15,4075,268125,0,0,1,0,0,99796.78,7.33
10/09/2026 22:30:21,8.8.4.4,142.250.80.46,5111,53,6,1611358,9,1,630,224,1,0,0,0,0,529.99,6.21
10/09/2026 22:30:21,192.168.1.6,192.168.1.22,46989,53,6,305266,2,12,158,2628,1,0,0,0,0,9126.47,45.86
10/09/2026 22:30:21,192.168.1.12,192.168.1.18,21512,25,6,733016,8,4,7104,5204,0,0,1,0,0,16790.9,16.37
10/09/2026 22:30:21,192.168.1.22,8.8.4.4,43860,8080,6,4799921,14,2,3892,83812,0,0,0,1,0,18271.97,3.33
10/09/2026 22:30:21,192.168.1.14,192.168.1.10,17460,54438,6,800631,6,14,5556,20734,1,0,0,0,0,32836.6,24.98
10/09/2026 22:30:21,192.168.1.19,192.168.1.5,31502,50711,6,2262130,19,9,16112,8748,1,0,0,0,0,10989.64,12.38
10/09/2026 22:30:21,192.168.1.3,198.41.0.4,3114,20,6,2863067,1,12,214,948,0,0,1,0,0,405.86,4.54
10/09/2026 22:30:21,192.168.1.23,192.168.1.25,33538,80,6,1869646,4,15,1196,959625,1,0,0,0,0,513905.31,10.16
10/09/2026 22:30:21,192.168.1.17,192.168.1.1,24146,443,6,4130758,9,14,5508,58926,0,1,0,1,0,15598.59,5.57
10/09/2026 22:30:21,142.250.80.46,192.168.1.25,43378,40763,6,3510458,4,8,4920,10888,0,0,0,1,1,4503.12,3.42
10/09/2026 22:30:21,192.168.1.4,192.168.1.16,39552,993,6,2390849,18,10,14508,11620,0,0,0,1,1,10928.34,11.71
10/09/2026 22:30:21,52.84.17.100,192.168.1.18,28462,45801,6,4258823,17,14,21301,8792,1,0,0,1,0,7066.04,7.28
10/09/2026 22:30:21,104.244.42.65,192.168.1.1,63420,443,6,4234152,13,3,18252,173067,0,0,1,0,0,45184.73,3.78
10/09/2026 22:30:21,192.168.1.23,192.168.1.27,46714,26870,6,356435,1,4,1214,1212,0,0,0,1,1,6806.29,14.03
10/09/2026 22:30:21,192.168.1.27,192.168.1.7,5096,443,6,2490783,6,8,2934,334032,1,0,0,0,0,135285.17,5.62
10/09/2026 22:30:21,192.168.1.2,192.168.1.26,0,0,1,3000483,3,14,231,532,0,0,0,0,0,254.29,5.67
10/09/2026 22:30:21,192.168.1.4,192.168.1.2,58118,587,6,219320,19,1,11894,1492,0,0,0,1,1,61034.11,91.19
10/09/2026 22:30:21,8.8.8.8,192.168.1.28,58153,80,17,4917261,5,1,4185,7965,0,0,0,0,0,2470.89,1.22
10/09/2026 22:30:21,192.168.1.20,192.168.1.19,0,0,1,568961,17,5,1275,165,0,0,0,0,0,2530.93,38.67
10/09/2026 22:30:21,8.8.8.8,192.168.1.2,41317,8080,6,1503278,15,14,10590,609826,0,0,0,1,1,412708.76,19.29
10/09/2026 22:30:21,151.101.1.140,192.168.1.28,51697,38671,17,2454487,14,2,20510,930,0,0,0,0,0,8735.02,6.52
10/09/2026 22:30:21,192.168.1.9,192.168.1.29,23877,8080,6,79060,2,7,2044,245938,1,0,0,0,0,3136630.41,113.84
10/09/2026 22:30:21,192.168.1.11,192.168.1.21,47794,443,6,975050,4,8,4972,24952,0,1,0,1,0,30689.71,12.31
10/09/2026 22:30:21,192.168.1.19,192.168.1.23,61199,80,17,3485923,8,1,3672,30264,0,0,0,0,0,9735.15,2.58
10/09/2026 22:30:21,192.168.1.8,192.168.1.6,10793,53,6,1087115,17,4,731,664,0,1,0,1,0,1283.21,19.32
10/09/2026 22:30:21,142.250.80.46,1.1.1.1,22124,8443,6,2252089,11,7,9955,306082,1,0,0,0,0,140330.6,7.99
10/09/2026 22:30:21,142.250.80.46,8.8.4.4,62347,25904,17,3368212,13,3,3744,3435,0,0,0,0,0,2131.4,4.75
10/09/2026 22:30:21,172.217.14.238,192.168.1.1,33301,443,17,3971788,20,15,23180,549705,0,0,0,0,0,144238.56,8.81
10/09/2026 22:30:21,192.168.1.24,192.168.1.29,21326,20,6,2835042,14,15,7756,8115,0,0,0,1,1,5598.15,10.23
10/09/2026 22:30:21,192.168.1.8,192.168.1.11,27792,8443,17,4850925,6,14,6582,246526,0,0,0,0,0,52177.27,4.12
10/09/2026 22:30:21,192.168.1.19,192.168.1.29,20702,20,6,1164596,16,13,19984,7956,1,0,0,1,0,23991.15,24.9
10/09/2026 22:30:21,192.168.1.6,192.168.1.20,39215,465,17,3135714,14,12,13440,840,0,0,0,0,0,4553.99,8.29
10/09/2026 22:30:21,192.168.1.10,192.168.1.12,34335,53,6,2846793,13,5,819,380,0,0,1,0,0,421.18,6.32
10/09/2026 22:30:21,151.101.1.140,192.168.1.17,10405,28536,17,4200614,17,10,20689,12570,0,0,0,0,0,7917.65,6.43
10/09/2026 22:30:21,192.168.1.18,192.168.1.26,50412,53,6,2516782,9,15,432,6030,0,0,1,0,0,2567.56,9.54
10/09/2026 22:30:21,8.8.8.8,192.168.1.23,4498,8080,6,4008113,20,2,24680,101668,0,0,0,1,1,31523.06,5.49
10/09/2026 22:30:21,192.168.1.25,8.8.8.8,60841,25131,6,681448,14,11,20986,4081,0,0,0,1,0,36784.91,36.69
10/09/2026 22:30:21,192.168.1.23,192.168.1.1,22848,53,6,483971,5,11,210,3949,0,0,0,1,0,8593.49,33.06
10/09/2026 22:30:21,142.250.80.46,172.217.14.238,55399,22,6,514034,16,12,19008,2256,1,0,0,0,0,41366.91,54.47
10/09/2026 22:30:21,192.168.1.15,192.168.1.29,9394,443,6,3478483,13,5,3380,114830,1,0,0,0,0,33983.2,5.17
10/09/2026 22:30:21,192.168.1.7,104.244.42.65,59456,443,6,2181892,13,2,9230,100434,0,0,0,1,0,50260.97,6.87
10/09/2026 22:30:22,151.101.1.140,192.168.1.9,57983,22,6,4148285,8,12,3744,8640,0,1,0,1,0,2985.33,4.82
10/09/2026 22:30:22,192.168.1.5,192.168.1.9,47780,443,6,669001,10,15,8680,952485,0,1,0,1,0,1436716.84,37.37
10/09/2026 22:30:22,104.244.42.65,13.32.99.1,64065,25774,6,1343492,15,4,2820,628,1,0,0,0,0,2566.45,14.14
10/09/2026 22:30:22,192.168.1.5,192.168.1.24,53009,80,6,3865907,19,10,7562,469200,0,0,0,1,1,123324.75,7.5
10/09/2026 22:30:22,192.168.1.19,8.8.4.4,28570,465,6,1536176,6,2,3252,2808,1,0,0,1,0,3944.86,5.21
10/09/2026 22:30:22,192.168.1.17,198.41.0.4,50473,8080,17,4094923,11,0,12551,0,0,0,0,0,0,3065.01,2.69
10/09/2026 22:30:22,192.168.1.8,192.168.1.23,10118,40399,6,556557,4,1,932,1106,1,0,0,1,0,3661.8,8.98
10/09/2026 22:30:22,192.168.1.12,192.168.1.22,59411,8080,6,2225321,8,2,11992,119786,1,0,0,1,0,59217.52,4.49
10/09/2026 22:30:22,192.168.1.27,192.168.1.11,39909,8080,6,3106477,18,15,10008,872595,0,0,0,1,0,284117.02,10.62
10/09/2026 22:30:22,52.84.17.100,192.168.1.9,54632,53,17,3715341,5,3,295,1203,0,0,0,0,0,403.19,2.15
10/09/2026 22:30:22,192.168.1.13,192.168.1.6,19001,443,6,3931674,3,1,1140,6680,1,0,0,0,0,1988.97,1.02
10/09/2026 22:30:22,192.168.1.23,192.168.1.21,53019,32364,17,4789983,4,13,3404,11817,0,0,0,0,0,3177.67,3.55
10/09/2026 22:30:22,192.168.1.4,192.168.1.26,38678,443,6,250993,16,7,17504,331562,1,0,0,0,0,1390739.98,91.64
10/09/2026 22:30:22,192.168.1.2,192.168.1.6,6055,8443,17,998084,4,0,2212,0,0,0,0,0,0,2216.25,4.01
10/09/2026 22:30:22,192.168.1.16,8.8.4.4,39985,8443,17,1484504,15,0,6090,0,0,0,0,0,0,4102.38,10.1
10/09/2026 22:30:22,192.168.1.5,192.168.1.11,17292,53,17,1222178,16,11,480,2123,0,0,0,0,0,2129.8,22.09
10/09/2026 22:30:22,192.168.1.27,8.8.4.4,24542,80,6,3286155,19,7,28215,276808,1,0,0,0,0,92820.64,7.91
10/09/2026 22:30:22,192.168.1.10,192.168.1.6,30486,53,6,2466770,1,9,69,2214,0,0,0,1,0,925.5,4.05
10/09/2026 22:30:22,151.101.1.140,192.168.1.16,26729,53,17,1172476,6,0,450,0,0,0,0,0,0,383.8,5.12
10/09/2026 22:30:22,192.168.1.13,192.168.1.18,63111,8080,6,1013306,16,10,7568,278370,0,0,0,1,0,282183.27,25.66
10/09/2026 22:30:22,192.168.1.1,151.101.1.140,33594,8080,6,2262426,13,1,4524,4715,0,1,0,1,0,4083.67,6.19
10/09/2026 22:30:22,192.168.1.23,192.168.1.27,31485,8443,6,1561015,17,12,14144,370440,1,0,0,0,0,246367.91,18.58
10/09/2026 22:30:22,192.168.1.18,172.217.14.238,48789,11245,6,3899443,7,14,1904,16296,1,0,0,0,0,4667.33,5.39
10/09/2026 22:30:22,192.168.1.9,192.168.1.25,51679,443,6,4590713,1,2,1011,20622,1,0,0,1,0,4712.34,0.65
10/09/2026 22:30:22,1.1.1.1,192.168.1.20,16102,22,6,880866,20,0,14380,0,1,0,0,0,0,16324.84,22.7
10/09/2026 22:30:22,8.8.4.4,192.168.1.29,49713,28812,6,3184153,11,5,2783,6975,0,0,0,1,0,3064.55,5.02
10/09/2026 22:30:22,192.168.1.2,192.168.1.9,32534,8443,6,4622784,17,13,9078,15600,1,0,0,0,0,5338.34,6.49
10/09/2026 22:30:22,192.168.1.15,13.32.99.1,37826,8080,6,1506277,4,11,1688,96459,0,0,0,1,1,65158.67,9.96
10/09/2026 22:30:22,13.32.99.1,192.168.1.27,44312,443,6,2680319,5,10,6965,89680,0,0,0,1,0,36057.28,5.6
10/09/2026 22:30:22,172.217.14.238,142.250.80.46,5609,8443,6,73732,2,4,2050,88676,0,1,0,1,0,1230483.37,81.38
10/09/2026 22:30:22,192.168.1.3,192.168.1.5,23057,22,17,1421235,15,4,16845,1456,0,0,0,0,0,12876.83,13.37
10/09/2026 22:30:22,192.168.1.29,192.168.1.8,11039,80,6,684529,15,14,14820,360892,1,0,0,0,0,548862.06,42.36
10/09/2026 22:30:22,192.168.1.17,192.168.1.22,34338,21,6,3694201,13,3,6435,2988,1,0,0,0,0,2550.75,4.33
10/09/2026 22:30:22,192.168.1.25,192.168.1.27,22079,8080,6,512497,20,9,16920,365481,0,0,0,1,0,746152.66,56.59
10/09/2026 22:30:22,192.168.1.3,192.168.1.13,46517,110,6,172910,17,12,7854,9156,0,1,0,1,0,98374.88,167.72
